id,text,is_humor,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5,humor_rating,humor_mechanism,humor_target
tweet206,?*•~•-?(EL Divo00 d3 Tw1tTeR!)??dArT3 uN BezO dE* ?D3zAYuNo pA iRnOs vOLaNdo ?asTah n3ptUn0?-•~•*?Ha iniciado sesión,0,3,1,0,0,1,0,NULL,,
tweet207,"PÉSIMO SERVICIO EL DE USTEDES @Aeromexico 👎
#AEROMÉXICOTIENEPÉSIMOSERVICIO",0,4,0,0,0,0,0,NULL,,
tweet208,Es inútil explicar cuando el otro decidió no entender.,0,3,0,0,0,0,0,NULL,,
tweet209,"Nehemías 8:10 ..."" no os entristezcáis, porque el gozo de Jehová es vuestra fuerza.""",0,3,0,0,0,0,0,NULL,,
tweet210,La buena y la mala del día. La buena es q salió un viaje a mar del plata y la mala es q me lo quieren pagar con un franco. 😣😤😟,0,3,0,0,0,0,0,NULL,,
tweet211,Amigo @EPN urge que filtres nudes de la Gaviota para olvidar esta tragedia,0,3,0,0,0,0,0,NULL,,
tweet212,"Yo soy como José José, no canto pero me encanta ponerme hasta el culo de pedo.",0,3,1,0,0,0,0,NULL,,
tweet213,Los truenossss❤❤. Me falta un chocolate y tamo 👌,0,3,0,0,0,0,0,NULL,,
tweet214,Intento De Princesa Abusas De Tu Belleza..,0,3,0,0,0,0,0,NULL,,
tweet215,"""سوف يكون جالو جالو ش جدا ولكن الدجاجة هي البيض",0,4,0,0,0,0,0,NULL,,
tweet216,"— AaMhigha NoO mMe AhH BaJAaDoO LaA RrEegLA - 

— Ah ok, pues ya tienes dos retrasos.",1,1,2,1,1,0,0,1.75,,
tweet217,"Al final no vamos a saber de quien es el hijo del Arsenal que nacerá en unos meses, nos lo estamos follando todos grandes en la Premier.",1,1,2,0,1,1,0,2.25,,
tweet218,Que bronca me dio esta serie,0,3,0,0,0,0,0,NULL,,
tweet219,"#TengoQueReconocerQue si me caes mal, y te haces el simpático me caes muchísimo peor.",0,3,1,0,0,0,0,NULL,,
tweet220,"Pepito define la palabra descanso
– Profesor, no sé lo que es.
– Una pista: qué hace tu papá después de trabajar?
– Eso quiere saber mi mamá",1,1,0,2,0,1,1,3.25,misunderstanding,
tweet221,"9 de cada 10 personas dicen que tú eres una puta, la otra es tu mamá que no lo dice, pero lo piensa.",1,0,2,1,1,0,1,2.4,insults,
tweet222,Mi sombra me dice que baje de peso o se va a la mierda y no la vuelvo a ver nunca más.,1,2,1,2,0,0,0,1.6667,absurd,self-deprecating
tweet223,"-Papá, ¿cómo conociste a mamá?
-Mira, los dos descargamos una app para atrapar monstruos y nos encontramos.
-Ah, Pokémon Go.
-No, Tinder.",1,0,0,0,2,2,1,3.8,,
tweet224,"–Extraño el olor de tu perfume.

–Te lo vendo.",0,3,0,0,0,0,0,NULL,,
tweet225,"—Alguna ves has estado perdido? — Si —Dónde? —En tu mirada —Aawww ¿En serio? ♥  — Si como eres bizca, no sé donde putas estás mirando #xD",1,0,3,2,0,0,0,1.4,,
tweet226,"Me regala una #QuierohamburguesaYa  Pero sin Lycopersicon esculentum, por favor. 
—¿La quiere ""sin tomate""? 
—Eso, siempre olvida.",1,2,2,0,1,0,0,1.6667,,
tweet227,"-¿Qué haces en tu tiempo libre? Soy asesina en serie -¿En serio? -No, en serie",1,0,0,1,3,5,1,3.6,,
tweet228,me casé con un audio suyo,0,3,0,0,0,0,0,NULL,,
tweet229,2 semanitassss💪,0,3,0,0,0,0,0,NULL,,
tweet230,"He soñao en la siesta q sacaba un 8'2 en geografía, qué triste haberme despertado",0,3,0,0,0,0,0,NULL,,
tweet231,"#TNdeNoche @TotyFlores la gente no se equivoca, por algo putean al presidente. Uds solos se hunden. Uds no defienden al pueblo",0,3,0,0,0,0,0,NULL,,
tweet232,Esta la gente fracasada y después el,0,3,0,0,0,0,0,NULL,,
tweet233,Las niñas bonitas tienen los ojos cafés.😬🙈,0,3,0,0,0,0,0,NULL,,
tweet234,Ojalá hablar como Yuhui para justificar que nadie me entienda nunca,0,3,0,0,0,0,0,NULL,,
tweet235,El cliente siempre tiene la razón que le hizo perder al vendedor.,1,1,1,2,0,1,0,2.25,,
tweet236,¡FELIZ NAVIDAD A TODOS! 🎄🎅🏻,0,3,0,0,0,0,0,NULL,,
tweet237,"— Mama estoy Cansada... — ¿EMBARAZADA? condenada muchacha del demonio, te me vas de esta........ — Mama, dije ¡C.A.N.S.A.D.A.!",1,1,4,0,0,0,0,1,misunderstanding,family/relationships
tweet238,Me mandas un mensaje cuando llegues.,0,3,0,0,0,0,0,NULL,,
tweet239,Por que Peredo no algun Fujimori ?,0,3,0,0,0,0,0,NULL,,
tweet240,"-Hijo que es eso de Twistter?
-Es un virus mamá, ni se te ocurra abrirlo.",1,0,3,4,1,2,0,2.2,misunderstanding,age
tweet241,#Viña2018 Sólo me interesa #Europe y pare de contar...,0,3,0,0,0,0,0,NULL,,
tweet242,Gracias por tanto Twitter,0,3,0,0,0,0,0,NULL,,
tweet243,Voy a poner tu opinión en una caja de ahorro para ver si me genera algún interés,1,1,0,1,1,2,0,3.25,,
tweet244,"""Niell tiro del final te va a salir"".",0,3,0,0,0,0,0,NULL,,
tweet245,Típico : Estar viajando en taxi y pensar tácticas de escape por si el taxista te quiere secuestrar.,1,1,3,0,0,0,1,2.0,reference,professions
tweet246,"Preguntas que siempre hago cuando termino de coger:

- ¿Terminaste?
- ¿Me amas?
- ¿Cuánto te debo?",1,0,1,2,1,1,0,2.4,unmasking,
tweet247,"—Te quiero, en el fondo...
—Aw ¡Yo también!
—¡En el fondo del mar!
—Pero yo pensé que...
—Fondo.
—Pero...
—Del mar
—Es que...
—Tiburones.",1,0,5,4,1,0,0,1.6,,
tweet248,"No hay mejor almohada, que dormir sobre una conciencia limpia,,",0,4,0,0,0,0,0,NULL,,
tweet249,“Hundida hasta el fondo de las converse” 🙇🏽‍♀️,0,3,0,0,0,0,0,NULL,,
tweet250,"De salidas con amigos se aprende un poco de todo. Somos policias, guardaespaldas, cupidos y hasta zapateros. Nada los amo 💛",0,3,0,2,0,0,0,NULL,,
tweet251,Quiero ser el dueño total de mi puto tiempo,0,3,0,0,0,0,0,NULL,,
tweet252,Dale un pez a un hombre y comerá un día; dale a tu cuerpo alegría Macarena y verás que tu cuerpo es pa' darle alegría y cosa buena.,1,0,0,3,2,0,0,2.4,,
tweet253,"Querido Colegio, necesitamos darnos un tiempo, no eres tú soy yo.",1,1,2,2,0,0,0,1.5,,
tweet254,"El amor que pudo morir, No era amor",0,3,0,0,0,0,0,NULL,,
tweet255,"¿Sentimientos? Para que, ¿para que los hagan mierda? Mejor drogate, es más sano.",1,1,2,2,0,0,0,1.5,exaggeration,
tweet256,"Ama a quien te quiera por tu software, no por tu hardware. #fb",0,3,0,0,0,0,0,NULL,,
tweet257,"Navidad: Motivo para comer.
Cumple: Motivo para comer.
Llueve: Motivo para comer
Año nuevo: Motivo para comer.
Felicidad: Motivo para comer.",1,1,0,3,1,0,0,2.25,,
tweet258,": Se solicita trabajo d mantenimiento(para hombre)en las noches.Area SJuan,tiene exp,y es responsable,no vicios(Part o Full time) Gracias!",0,4,0,0,0,0,0,NULL,,
tweet259,"Mi cuarto puede ser un desastre, pero sé donde está todo",0,4,0,0,0,1,0,NULL,,
tweet260,"“La mala noticia es que el tiempo vuela, la buena es que tú eres el piloto” - Cashback",0,4,0,0,1,0,0,NULL,,
tweet261,#chiste: que hace una abeja en el gym? ....... zumba #chistes RT.,1,0,2,2,5,1,0,2.5,,
tweet262,"Acabo de recibir una respuesta a algo q le pregunte a mi Angel,esta mañana,gente los angeles existen,Y te escuchan...hablale!",0,3,0,0,0,0,0,NULL,,
tweet263,"—¿Cómo te llamas? —Anastasia, pero llámame Ana, ¿y tú? —Catalina, pero llámame Cata... ¿y ella? —Penélope, pero no le gustan los apodos.",1,1,3,5,9,2,3,2.8636363636363638,,
tweet264,Me quedo con el penúltimo capítulo de Merlí como final porque el último horrible.,0,4,0,0,0,1,0,NULL,,
tweet265,"como ladra un perro argentino?????
Este...Guau    #chistes #humor",1,1,1,1,2,0,0,2.25,stereotype,ethnicity/origin
tweet266,"Aquí, o te haces fuerte, o te joden.",0,3,0,0,0,0,0,NULL,,
tweet267,Literal que Guido habla al pedo mitad programa,0,3,0,1,0,0,0,NULL,,
tweet268,"Por suerte siempre juntos, ay qué lindo",0,3,0,0,0,0,0,NULL,,
tweet269,"Nadie daba nada por CR...
QUE RICO SE ESCUCHA EL OLEEEEEEE 🙌🏼",0,3,0,0,0,0,0,NULL,,
tweet270,"No entiendo para quede empeñan en escribir algo en inglés algo que está gramaticalmente incorrecto, y es muy obvio que lo está. 🤦🏽‍♀️",0,4,0,0,0,0,0,NULL,,
tweet271,"Yo buscaba tiempo, hasta del que ya no había 🔙",0,3,0,0,0,0,0,NULL,,
tweet272,Sé que lo hago rico y todo pero no te me ENAMORES !!!,0,4,0,0,0,0,0,NULL,,
tweet273,"—Ya casi llega Febrero ¿sabes qué significa? —Aww ¿El día de San Valentín amor? —¡NO MAMES, la Champions League! —Pero :( —¡CHAMPIONS DIJE!",1,0,3,2,0,0,0,1.4,,
tweet274,En el #HotelVictoria me voy a disfrazar de Cupido para cagarles a todos :v,0,4,0,0,0,0,0,NULL,,
tweet275,"—Hola, soy un paracaidista, paraguayo, parapléjico, paraolímpico, y vengo para pedir la mano de su hija
—¿¡PARA QUÉ!?
—Ay, no jodas señor...",1,0,1,0,1,2,1,3.4,misunderstanding,
tweet276,Típico: De pequeño le tenias miedo a los borrachos... Ahora son tus amigos,0,5,1,0,2,0,0,NULL,,
tweet277,"Como se venía el tiempo dije ""Na se va a venir un huracán mas o menos"" y de pedo llueve 😑",0,3,0,0,0,0,0,NULL,,
tweet278,La bronca que tengo ni con todo el llanto la descargo,0,3,0,0,0,0,0,NULL,,
tweet279,"Se suspenden los tuits de mame, espero que sus familias se encuentren bien.",0,4,1,0,0,0,0,NULL,,
tweet280,termine la casa de papel en netflix y ahora tengo que verla por internet es una tortura esto no me jodan,0,3,0,0,0,0,0,NULL,,
tweet281,Chester el apodo mio,0,3,0,0,0,0,0,NULL,,
tweet282,"Giiiiiirrrrrrrllll, traigo un mood bien feo.",0,3,0,0,0,0,0,NULL,,
tweet283,"Si la luna y las estrellas son la luz de la noche, el brillo de tus ojos y esa linda sonrisa, son la luz de mi alma. 😉",0,3,0,0,0,0,0,NULL,,
tweet284,"¡CASA SOLA! ""Perspectiva: Fiesta loca con todos tus amigos"". ""Realidad: Ir al baño con la puerta abierta"".",1,0,1,1,3,0,0,2.4,reference,
tweet285,"—Amor, siento que no me pones atención.

—Y yo a ti, mi amor.",1,1,0,2,0,2,3,3.857142857142857,,
tweet286,Los juegos de mesa destruyen más familias que las secretarías.,1,0,3,1,0,1,0,1.8,stereotype,professions
tweet287,"—Señor Peña Nieto, ¿Qué opina de los Broncos?
—Pues no sé mucho de ellos, pero mi canción favorita era la de ""Que no quede huella"".",1,1,2,2,0,0,0,1.5,misunderstanding,
tweet288,"Hay tres tipos de personas 
Los boludos que ponen San va lentinn..
Los que se quejan del chiste San va lentinn
Y tu vieja en tanga",1,1,4,0,0,0,0,1.0,embarrassment,
tweet289,AAAAAAAAA ESTOY ENOJADA,0,4,0,0,0,0,0,NULL,,
tweet290,"Siete huevos, pero este señor para cuántos va a hacer tortilla :___ #CepedaTortilla",0,3,0,0,0,0,0,NULL,,
tweet291,"#FiebreDeViña Bose tiene cara de muerto, o se cree vampiro🎧",1,2,2,1,0,0,0,1.3333,,
tweet292,"- Tengo hambre - Que quieres comer? - Tus labios, para besarte como si no hubiese mañana - Aww ¿En serio? - No, pásame las galletitas.",1,0,7,11,8,2,0,2.1785714285714284,irony,
tweet293,"""Mami no me retes, los buenos peos se festejan""",0,3,2,0,0,0,0,NULL,,
tweet294,Voto por #TuNovia de @laliespos Lali Espósito para que suba en el #RankingPdc @pieldeciudadok,0,7,0,0,0,0,0,NULL,,
tweet295,"—Estoy triste. ☹️
—Ya, no estés triste.
—OYE MUCHAS GRACIAS QUE BUEN CONSEJO YO PENSÉ QUE ME IBA A CONVERTIR EN TRISTEMAN DE TRISTELANDIA.",0,3,0,0,0,0,0,NULL,,
tweet296,"Me ofrecieron dinero a cambio de promocionar un producto en esta cuenta, pero mi dignidad es fuerte cómo Axión®, el verdadero arranca grasa.",1,0,0,1,2,1,1,3.4,unmasking,
tweet297,"¿Y qué le dijo la esposa a Schwarzenegger al saber su infidelidad...? ""¡HASTA LA VISTA BABY!"" by @ELXOCOLATE #fb",1,0,2,2,1,0,0,1.8,parody,
tweet298,"Y mi nudillo no se mejora más 
Cada vez me duele más y no hago nada",0,3,0,0,0,0,0,NULL,,
tweet299,Según tu mi locura era extrema pero eso no impedía que yo te llevara a la nota máxima,0,3,0,0,0,0,0,NULL,,
tweet300,"– Yo haría cualquier cosa por ti, mi amor.
– Desátame y déjame ir.
– Ah no, eso no.",1,1,1,1,2,0,0,2.25,unmasking,sexual aggressors
tweet301,Hoy mi amigo @AIexChxnguito se parece al mismísimo Leandro Augusto,0,3,0,0,0,0,0,NULL,,
tweet302,"Salfate es como la ballena azul, nos quiere suicidar a todos",1,2,2,1,0,0,0,1.3333,,
tweet303,Idea millonaria: vender cartulinas a domicilio a la medianoche.,1,2,0,3,0,0,0,2.0,,
tweet304,"—Hijo ¿por qué tardas tanto en el baño?

—Perdón, mamá. Me metí a inhalar cocaína.

—No es cierto. Estás en twitter ¿puto vicioso?",1,1,2,0,1,1,0,2.25,exaggeration,
tweet305,"14 de febrero: prueba de amor.

14 de marzo: prueba de embarazo.

14 de noviembre: prueba de paternidad.",1,1,2,2,0,1,0,2.0,reference,
tweet306,Yo no sé para que abrí Snap si nadie me manda nudes. 😔,0,3,0,1,0,0,0,NULL,,
tweet307,Se vive mejor sin esperar nada de nadie.,0,6,0,0,0,0,0,NULL,,
tweet308,"Situación sentimental:

Creo que la única persona que me robara el corazón será un traficange de órganos.",1,1,1,0,2,1,0,2.75,exaggeration,self-deprecating
tweet309,"Tal vez si todos tuiteamos que hace mucho frío salga el Sol.

Aunque sean las 11 de la noche.",0,3,0,0,0,0,0,NULL,,
tweet310,Estoy bajo su poder🎶💓💔🔥,0,3,0,0,0,0,0,NULL,,
tweet311,"La nueva campeona del lol, DIOS MIO",0,4,0,0,0,0,0,NULL,,
tweet312,Vacaciones = Almuerzayunos.,0,3,0,0,0,0,0,NULL,,
tweet313,Dejame y veraaaaaaaasss,0,4,0,0,0,0,0,NULL,,
tweet314,"Oh!Oh! Pero y esta vaiiina que eh???""@fwpipo: @sunshinelogrono lo sentimo su taijeta e llamada se a teiminado!""",0,3,1,1,0,0,0,NULL,,
tweet315,Como suspender una cuenta para quedarte con el personaje google voy a tenner suerte  #ConOchoaPierdeMeade,0,3,0,0,0,0,0,NULL,,
tweet316,"#El2012MeEnseño ,Todos los cominos llevan aroma",1,1,1,2,1,0,0,2.0,,
tweet317,"Cuando stalkeo y el perfil tarda en cargar, mejor me salgo, seguro es Diosito protegiendo mi corazón de una decepción.",0,7,1,1,0,0,0,NULL,,
tweet318,Ahora emitiendo LEONARDO FAVIO - NI EL CLAVEL NI LA ROSA.mp3,0,4,0,0,0,0,0,NULL,,
tweet319,"Organizando mi vida en ""cosas que quiero hacer antes de morirme"" y ""cosas que quiero morirme antes de hacerlas"".",1,2,1,2,0,0,0,1.6667,,
tweet320,Holi?,0,4,0,0,0,0,0,NULL,,
tweet321,es que no me gusta saber que hay algo que anda mal y que no puedo arreglarlo y es solo wait and see,0,3,0,0,0,0,0,NULL,,
tweet322,"Un hombre puso un clasificado: Busco mujer coja, entre más coja mejor. by @yhonfgarcia #fb",1,0,2,0,3,0,0,2.2,wordplay,
tweet323,"Un minuto de silencio por esos guerreros valientes que hoy van a jugarse la vida, pero les van a decir ""mejor como amigos """,1,1,0,3,1,0,0,2.25,,
tweet324,No se te cae un hola ni por casualidad,0,3,0,0,0,0,0,NULL,,
tweet325,La esposa a Jose: -Me amaras cuando sea vieja y fea? Responde el ruin sujeto: -Ya tengo anos amandote asi no?,1,1,1,1,1,1,0,2.5,,
tweet326,Le tengo más miedo a la Friendzone que al Ébola,1,1,1,2,1,0,0,2,,
tweet327,"No me hagas llorar si yo sólo te quiero amar, yo se que me he portado mal pero esta vez en serio yo te quiero.",0,3,0,0,0,0,0,NULL,,
tweet328,"Soy de ese 0,000001% de la población cuya madre no tiene Twitter, Facebook ni Whatsapp.",0,3,0,0,0,0,0,NULL,,
tweet329,A veces es mejor no saber nada de nadie.,0,3,0,0,0,0,0,NULL,,
tweet330,"La UEFA nos ha puesto a Howard Webb, el árbitro favorito de Ferguson para vengarse de los octavos de la Shempions. #RoboAlMadrid",0,3,0,1,1,0,0,NULL,,
tweet331,Como cuando uno de tus compañeros de trabajo te regala un pedazo de bizcocho de zanahoria 😭💕 #AntojosComplacidos,0,4,0,0,0,0,0,NULL,,
tweet332,El porno es una de las pocas industrias en donde las mujeres ganan más que los hombres por hacer el mismo trabajo.,0,3,0,0,0,0,0,NULL,,
tweet333,No sé cómo ni porqué...me ha venido a la cabeza lo de 1 franco 14 pesetas,0,3,0,0,0,0,0,NULL,,
tweet334,"Esta puerta no se abre.
-Pruebe al revés.
-erba es on atreup atsE  #CHISTES",1,0,1,2,1,1,0,2.4,,
tweet335,Que ganas de ese Xbox  #DesnúdameConVevo,0,3,0,0,0,0,0,NULL,,
tweet336,"-Mamá, hoy en el colegio aprendí a hacer explosivos -Muy bien ¿Y mañana qué harán en el colegio? -¿Cuál colegio? by @ClauJaz01 #fb",1,1,2,1,5,1,0,2.5555555555555554,,
tweet337,"—¿Tienes Whatsapp?
—No.
—Pero en Facebook sale que estás desde un teléfono.
—Es un teléfono público.
—Pero...
—Adiós, ya no tengo monedas.",1,2,2,0,1,0,0,1.6666666667,,
tweet338,"Le dicen a un cubano ¿Qué tal las cosas en Cuba? -No nos podemos quejar. -¿Ah ..Van bien? -No, que no nos podemos quejar
#chistes",1,1,1,1,1,1,0,2.5,,
tweet339,"¿Por qué Frodo y Gandalf no usaron a las águilas para llevar el anillo a Mordor?
Ok, no puedo dormir :(",0,3,0,2,0,0,0,NULL,,
tweet340,Está con ganas la app. Bájenla chavos #YeahOpening,0,4,0,0,0,0,0,NULL,,
tweet341,En las #FamiliasFuertes siempre existía la prima buenota,0,3,0,0,0,0,0,NULL,,
tweet342,"no quiero quedarme ni si quiera con lo lindo.
te fuiste.
vos y toda tu mierda.",0,3,0,0,0,0,0,NULL,,
tweet343,A 30 AÑOS SACARÍA ganas de chambear,0,3,0,0,0,0,0,NULL,,
tweet344,"Atencion : volco el camion que llevaba mermeladas , hay demoras
#chistes",1,0,1,1,0,0,3,3.6,wordplay,
tweet345,"No nea, qué mal genio que las cosas no me salgan bien",0,3,0,0,0,0,0,NULL,,
tweet346,"Las mujeres quieren a alguien que las proteja y las haga reír, algo así como un payaso ninja...",1,1,4,2,2,1,0,2.0,analogy,women
tweet347,"Para de boludear, pensá en tu futuro",0,3,0,0,0,0,0,NULL,,
tweet348,El Tiempo realmente no sana todo. Es lo que aprendes durante ese tiempo lo que te sana. #Retuitealo,0,3,0,0,0,0,0,NULL,,
tweet349,"-Estudié con el rabino Bergman
-En qué rama?
@MCeciliaBazan @mache2016",1,2,3,0,0,0,0,1.0,wordplay,
tweet350,"Si tú no me quieres, si tú no me amas.. dejemos las cosas claras...",0,4,0,0,0,0,0,NULL,,
tweet351,Bueno Santander le quedaron los tuitazos.,0,3,0,0,0,0,0,NULL,,
tweet352,"—Hijo, a veces te miro y veo a tu padre.

—Sí abuelo, es que eres bizco.",1,0,1,2,1,1,0,2.4,,
tweet353,"Un ladrón caminando con su hijo por una granja de vacas: 
-Papá, papá ¿todo eso es ganado verdad? 
-No hijo, es robado
#chiste",1,0,2,1,2,0,0,2.0,,
tweet354,"""Es que yo ni le entiendo al Fútbol Americano""

-Alguien que solo le entiende a la música de la Arrolladora.",0,4,1,0,0,0,0,NULL,,
tweet355,Where in the world is El Cabronauta?!?!,0,4,0,0,0,0,0,NULL,,
tweet356,"Volver con tu ex es como repetir el semestre: Sabes que no vas a aprender nada nuevo, pero ahí vas de regreso por pendejo.",1,1,1,2,1,0,0,2.0,,
tweet357,mi pingüino se llama Jabba pero es delgadito en fin la ironía de la vida.,0,4,0,0,1,0,0,NULL,,
tweet358,Mi chofer de uber es mujer y me arropó con una cobija de leopardo 100% real,0,3,0,0,0,0,0,NULL,,
tweet359,"@Maximen278 SOS UN MAL HERMANO, TE ODIO MORITISIATE",0,4,1,0,0,0,0,NULL,,
tweet360,Un #FelizMartes pasa por rebañar con el dedo lo que sobra de la masa cuando haces croquetas... 😀👌,0,3,0,0,0,0,0,NULL,,
tweet361,Quiero seguir durmiendo 😭,0,3,0,1,0,0,0,NULL,,
tweet362,"Si fue amor, todavía lo es.",0,3,0,0,0,0,0,NULL,,
tweet363,"antes la gente temia que les sirvieran sus bebidas por miedo a que les hecharan drogas hoy las exigen, nueva era guau",0,3,0,1,0,0,0,NULL,,
tweet364,me cago son esta clase mil veces,0,4,0,0,0,0,0,NULL,,
tweet365,gente sera que o netflix party funciona no xilften mkkkkk acho q nao ne,0,3,0,0,0,0,0,NULL,,
tweet366,"Los curas cuando juegan tenis , 40-30 es el marcador preferido...
Porque está cerca de deuce   #chistes",1,1,3,1,0,0,0,1.25,wordplay,
tweet367,"Por qué los músicos dicen:
1,2,3,4
Los bailarines:
5,6,7,8 
Y los actores:
4,3,2,1
????? 
😕😕😕😕😕",0,4,1,0,0,0,0,NULL,,
tweet368,Los ginecólogos y los repartidores de pizza tienen algo en común: Ambos la pueden oler pero ninguno se la puede comer,1,1,1,2,1,0,0,2,analogy,
tweet369,"Cuando además del físico también te atrae lo que piensa, lo que hace, lo que dice, quién es y sus metas personales. Justo ahí está el amor.",0,3,0,0,0,0,0,NULL,,
tweet370,"Típico: Cuando están tus papás, tus amigos se vuelven las personas más educadas del mundo.",1,2,1,2,0,0,0,1.6666666667,reference,
tweet371,Saludos @TutoSpanish  desde ARGENTINA PRO!!!??,0,3,0,0,0,0,0,NULL,,
tweet372,Que inesperado ese msj 😮😮,0,3,0,0,0,0,0,NULL,,
tweet373,"Niñas de 10 años que publican ""No puedo sacarte de mi cabeza"" ¿será que tienen piojos?",1,3,3,3,0,1,0,1.8571428571428572,,
tweet374,"¡ESTO SE VA A DESCONTROLAAAAAAR!

—Yo, haciéndome 10 litros de chocomilk en la lavadora.",1,1,4,0,1,0,0,1.4,irony,
tweet375,rutinas de mierda,0,3,0,0,0,0,0,NULL,,
tweet376,Que cagaso lpm,0,3,0,0,0,0,0,NULL,,
tweet377,"Se siente bien feo tener un pedo atorado, pero más feo es tener atorado tu recuerdo.",0,3,1,0,1,0,0,NULL,,
tweet378,Tu me confundes; a veces metratas como si te gustará y a veces ni te acuerdas de mi....,0,3,0,0,0,0,0,NULL,,
tweet379,Avisen cuando terminen de hablar de las elecciones de la AFA que quiero contarles que ayer tampoco cogí.,1,2,1,1,1,0,0,2.0,,
tweet380,#feis2feis moleste a #soynumusic todo el programa y ahora a ustedes pof favor pongan a 5sos,0,3,0,0,0,0,0,NULL,,
tweet381,"En matemáticas es el único lugar donde veo cosas tan ridículas como: Pepe tenía 133 chocolates, se comió 115 ¿Qué tiene? -Diabetes, quizá.",1,0,1,2,1,1,0,2.4,reference,
